itemId,zone,containerId,coordinates
1460,Crew_Quarters,CQ01,"(0,0,4923.0),(13.3,23.4,4955.5)"
1461,Crew_Quarters,CQ01,"(13.3,0,4923.0),(58.0,10.7,4942.8)"
1462,Medical_Bay,EA03,"(0,0,93.9),(15.6,23.3,106.6)"
1463,Engineering_Bay,EB01,"(50.4,40.4,1826.7),(68.2,65.4,1854.6)"
1464,Greenhouse,G03,"(42.0,18.1,0),(58.1,28.8,11.3)"
1465,Storage_Bay,TA01,"(37.3,37.8,535.8),(65.9,76.6,553.0)"
1466,Airlock,A01,"(42.3,39.5,88.4),(81.7,82.2,127.0)"
1467,Engineering_Bay,EB01,"(68.2,40.4,1826.7),(80.6,60.7,1839.7)"
1468,Medical_Bay,EA03,"(15.6,0,93.9),(32.9,28.5,177.5)"
1469,Life_Support,LS03,"(53.9,0,36.9),(95.6,42.8,82.1)"
1470,Engineering_Bay,EB01,"(80.6,40.4,1826.7),(115.3,67.3,1847.9)"
1471,External_Storage,ES02,"(0,0,40.8),(65.8,71.9,45.4)"
1472,Lab,L03,"(45.5,13.1,139.6),(57.3,44.9,179.1)"
1473,Maintenance_Bay,MB04,"(12.3,43.2,34.6),(36.9,88.8,62.5)"
1474,Crew_Quarters,CQ01,"(0,0,4942.8),(14.6,12.9,4967.8)"
1475,Crew_Quarters,CQ01,"(14.6,0,4942.8),(62.5,47.4,4954.6)"
1476,Command_Center,CC02,"(46.8,18.2,59.3),(81.1,51.7,105.1)"
1477,Maintenance_Bay,MB02,"(49.0,48.0,29.7),(96.6,67.4,53.8)"
1478,Cockpit,C01,"(43.3,0,90.6),(87.4,25.4,113.5)"
1479,Lab,L02,"(40.7,0,161.0),(67.8,23.6,177.5)"
1480,Command_Center,CC03,"(42.3,0,79.0),(63.4,31.8,128.3)"
1481,Power_Bay,PB02,"(131.9,0,49.8),(158.0,21.3,98.0)"
1482,Cockpit,C03,"(14.4,40.1,89.9),(43.0,79.3,121.0)"
1483,Medical_Bay,EA01,"(23.1,0,81.5),(50.6,29.2,142.3)"
1484,Airlock,A03,"(72.3,126.1,62.2),(109.7,156.8,87.2)"
1485,Medical_Bay,EA01,"(49.6,0,126.7),(68.9,44.1,154.3)"
1486,Lab,L04,"(134.3,35.1,100.7),(155.9,55.5,136.7)"
1487,Power_Bay,PB02,"(92.3,0,4.2),(155.3,94.6,9.0)"
1488,Greenhouse,G04,"(26.2,20.3,0),(55.4,33.4,29.5)"
1489,Crew_Quarters,CQ01,"(0,0,4954.6),(45.0,30.3,4970.5)"
1490,Life_Support,LS05,"(0,112.8,0),(38.7,127.7,38.6)"
1491,Maintenance_Bay,MB02,"(12.7,38.9,25.6),(54.6,75.2,72.7)"
1492,Airlock,A01,"(21.0,44.7,137.3),(39.4,86.4,181.3)"
1493,Storage_Bay,TA01,"(65.9,37.8,535.8),(111.8,72.9,562.8)"
1494,Crew_Quarters,CQ01,"(0,0,4970.5),(31.4,16.6,5014.8)"
1495,Storage_Bay,TA01,"(0,72.9,535.8),(32.0,89.2,563.7)"
1496,Maintenance_Bay,MB04,"(35.9,37.6,69.3),(50.2,52.6,83.1)"
1497,Storage_Bay,TA01,"(32.0,72.9,535.8),(62.2,83.8,557.8)"
1498,Lab,L03,"(57.3,13.1,139.6),(86.5,62.9,173.7)"
1499,Engine_Bay,NA01,"(53.8,0,20.4),(68.3,11.9,56.2)"
1500,Airlock,A03,"(0,0,87.2),(49.4,26.9,124.4)"
1501,Storage_Bay,TA01,"(62.2,72.9,535.8),(77.4,112.6,547.1)"
1502,Power_Bay,PB05,"(132.3,0,4.7),(175.9,66.1,8.5)"
1503,Medical_Bay,EA01,"(68.9,0,126.7),(91.7,41.5,154.4)"
1504,Command_Center,CC01,"(46.8,21.0,112.0),(95.3,38.5,159.2)"
1505,Storage_Bay,TA01,"(77.4,72.9,535.8),(110.9,106.7,577.3)"
1506,Airlock,A03,"(0,124.8,85.5),(17.4,154.3,144.4)"
1507,Power_Bay,PB03,"(34.5,34.6,6.3),(46.1,55.3,17.8)"
1508,Crew_Quarters,CQ01,"(0,0,5014.8),(27.6,23.7,5057.1)"
1509,Storage_Bay,TA01,"(0,106.7,535.8),(12.8,125.4,556.6)"
1510,Storage_Bay,TA01,"(12.8,106.7,535.8),(32.8,123.4,561.9)"
1511,Lab,L02,"(67.8,0,161.0),(96.0,22.1,194.6)"
1512,Greenhouse,G02,"(21.9,13.1,0),(47.0,26.1,29.7)"
1513,Storage_Bay,TA01,"(32.8,106.7,535.8),(71.6,134.0,549.5)"
1514,Storage_Bay,TA01,"(0,134.0,535.8),(11.5,162.6,552.8)"
1515,Storage_Bay,TA01,"(11.5,134.0,535.8),(23.3,168.8,573.2)"
1516,Medical_Bay,EA03,"(32.9,0,93.9),(72.9,38.4,115.4)"
1517,Storage_Bay,TA01,"(23.3,134.0,535.8),(49.1,173.5,546.3)"
1518,Crew_Quarters,CQ01,"(0,0,5057.1),(48.8,10.4,5089.6)"
1519,Lab,L04,"(0,0,74.0),(15.2,13.8,84.9)"
1520,Lab,L04,"(15.2,0,74.0),(57.3,44.3,102.2)"
1521,Engineering_Bay,EB01,"(0,0,1847.9),(47.9,48.6,1883.5)"
1522,Airlock,A01,"(39.4,44.7,137.3),(60.1,60.2,162.4)"
1523,Power_Bay,PB03,"(0,0,4.1),(46.6,22.3,17.8)"
1524,Crew_Quarters,CQ01,"(0,10.4,5057.1),(23.8,30.6,5068.1)"
1525,Storage_Bay,TA01,"(49.1,134.0,535.8),(64.3,168.7,547.3)"
1526,Storage_Bay,TA01,"(64.3,134.0,535.8),(90.8,171.7,551.4)"
1527,External_Storage,ES02,"(0,0,99.2),(32.2,23.2,134.2)"
1528,Storage_Bay,TA01,"(0,0,551.4),(46.8,49.2,563.6)"
1529,Lab,L04,"(155.9,35.1,100.7),(181.8,59.6,126.0)"
1530,Cockpit,C02,"(12.7,0,138.6),(58.8,45.7,173.4)"
1531,Storage_Bay,TA01,"(46.8,0,551.4),(62.2,18.1,565.0)"
1532,Cockpit,C03,"(0,0,63.4),(47.2,17.8,107.6)"
1533,Engineering_Bay,EB01,"(47.9,0,1847.9),(64.9,34.6,1873.1)"
1534,Medical_Bay,EA01,"(50.6,0,81.5),(84.8,11.2,118.5)"
1535,Storage_Bay,TA01,"(62.2,0,551.4),(96.4,24.8,574.7)"
1536,Crew_Quarters,CQ01,"(23.8,10.4,5057.1),(44.2,35.9,5099.0)"
1537,Command_Center,CC03,"(0,41.0,94.7),(19.6,72.5,142.1)"
1538,Crew_Quarters,CQ01,"(0,0,5099.0),(12.4,29.3,5128.4)"
1539,Crew_Quarters,CQ01,"(12.4,0,5099.0),(53.6,36.8,5138.8)"
1540,Engineering_Bay,EB01,"(64.9,0,1847.9),(78.7,33.5,1865.1)"
1541,Crew_Quarters,CQ01,"(0,0,5138.8),(13.7,25.1,5156.9)"
1542,Engineering_Bay,EB01,"(78.7,0,1847.9),(93.4,25.1,1864.6)"
1543,Command_Center,CC02,"(28.8,0,89.0),(54.5,43.2,113.8)"
1544,Crew_Quarters,CQ01,"(13.7,0,5138.8),(41.2,49.9,5179.1)"
1545,Crew_Quarters,CQ01,"(0,0,5179.1),(23.2,22.5,5205.1)"
1546,Medical_Bay,EA01,"(0,41.5,126.7),(26.8,60.9,147.2)"
1547,Lab,L01,"(67.0,0,356.8),(100.8,18.1,396.3)"
1548,Crew_Quarters,CQ01,"(23.2,0,5179.1),(73.0,46.7,5199.0)"
1549,Airlock,A01,"(60.1,44.7,137.3),(71.9,61.9,185.6)"
1550,Power_Bay,PB03,"(46.1,34.6,6.3),(109.3,77.4,10.1)"
1551,Airlock,A01,"(0,82.2,88.4),(32.9,109.0,112.4)"
1552,Command_Center,CC01,"(40.0,0,79.1),(71.1,44.6,98.9)"
1553,Crew_Quarters,CQ01,"(0,0,5199.0),(37.6,25.6,5215.6)"
1554,Storage_Bay,TA01,"(0,24.8,551.4),(16.1,41.6,583.0)"
1555,Engineering_Bay,EB01,"(0,25.1,1847.9),(35.1,39.9,1894.0)"
1556,Airlock,A01,"(71.9,44.7,137.3),(83.9,76.0,160.4)"
1557,Lab,L02,"(0,22.1,161.0),(40.9,35.7,192.1)"
1558,Medical_Bay,EA01,"(0,11.2,81.5),(25.8,31.8,153.4)"
1559,Lab,L04,"(0,59.6,100.7),(36.9,77.9,148.3)"
1560,Cockpit,C02,"(24.0,53.9,147.6),(65.8,81.0,188.4)"
1561,Medical_Bay,EA01,"(26.8,41.5,126.7),(49.4,62.8,221.0)"
1562,Crew_Quarters,CQ01,"(0,0,5215.6),(43.4,19.0,5235.0)"
1563,Airlock,A01,"(83.9,44.7,137.3),(104.3,77.0,162.9)"
1564,Storage_Bay,TA01,"(16.1,24.8,551.4),(37.2,70.8,581.2)"
1565,Lab,L02,"(40.9,22.1,161.0),(62.6,45.6,171.5)"
1566,Storage_Bay,TA01,"(37.2,24.8,551.4),(53.6,48.1,569.5)"
1567,External_Storage,ES03,"(46.0,0,7.9),(140.5,50.3,12.9)"
1568,Engineering_Bay,EB01,"(35.1,25.1,1847.9),(71.1,72.8,1875.3)"
1569,Crew_Quarters,CQ01,"(0,0,5235.0),(23.2,18.2,5266.5)"
1570,Greenhouse,G03,"(0,26.0,0),(19.1,38.3,16.5)"
1571,Engineering_Bay,EB01,"(0,0,1875.3),(41.8,21.1,1925.1)"
1572,Engineering_Bay,EB01,"(41.8,0,1875.3),(83.6,15.4,1892.3)"
1573,Lab,L02,"(62.6,22.1,161.0),(81.4,49.4,179.7)"
1574,Crew_Quarters,CQ01,"(23.2,0,5235.0),(44.9,23.0,5270.0)"
1575,Medical_Bay,EA03,"(0,38.4,93.9),(11.3,58.5,104.2)"
1576,Airlock,A03,"(17.4,124.8,85.5),(65.4,150.6,96.6)"
1577,Engineering_Bay,EB01,"(0,15.4,1875.3),(48.8,57.8,1885.7)"
1578,Command_Center,CC03,"(63.4,0,79.0),(96.6,11.8,124.7)"
1579,Crew_Quarters,CQ01,"(0,0,5270.0),(17.9,29.9,5280.6)"
1580,Storage_Bay,TA01,"(53.6,24.8,551.4),(91.5,68.6,594.3)"
1581,Crew_Quarters,CQ01,"(17.9,0,5270.0),(67.3,24.9,5319.9)"
1582,Storage_Bay,TA01,"(0,68.6,551.4),(14.0,78.9,572.0)"
1583,Cockpit,C01,"(29.7,32.2,44.7),(51.1,71.8,85.3)"
1584,Engine_Bay,NA02,"(0,85.5,0),(28.1,133.9,49.2)"
1585,Command_Center,CC03,"(19.6,41.0,94.7),(64.3,65.7,106.1)"
1586,Storage_Bay,TA01,"(14.0,68.6,551.4),(47.6,84.9,577.2)"
1587,Storage_Bay,TA01,"(47.6,68.6,551.4),(59.5,94.6,567.5)"
1588,Lab,L02,"(0,49.4,161.0),(10.5,86.3,207.8)"
1589,Medical_Bay,EA03,"(11.3,38.4,93.9),(26.7,59.3,172.3)"
1590,Airlock,A01,"(32.9,82.2,88.4),(50.7,130.3,131.2)"
1591,Medical_Bay,EA03,"(26.7,38.4,93.9),(48.0,56.0,108.4)"
1592,Storage_Bay,TA01,"(59.5,68.6,551.4),(85.2,84.8,597.1)"
1593,Crew_Quarters,CQ01,"(0,0,5319.9),(34.7,19.3,5347.7)"
1594,Engineering_Bay,EB01,"(48.8,15.4,1875.3),(61.2,58.3,1923.1)"
1595,Lab,L04,"(57.3,0,74.0),(74.0,13.9,84.4)"
1596,Command_Center,CC02,"(0,51.7,59.3),(47.1,68.9,84.2)"
1597,Airlock,A03,"(49.4,0,87.2),(82.8,46.1,115.4)"
1598,Maintenance_Bay,MB01,"(57.8,30.4,42.4),(77.3,48.2,62.2)"
1599,Storage_Bay,TA01,"(0,84.8,551.4),(27.6,114.6,580.5)"
1600,External_Storage,ES03,"(14.2,72.3,9.9),(79.4,143.0,14.9)"
1601,Crew_Quarters,CQ01,"(0,0,5347.7),(15.3,16.5,5362.4)"
1602,Engineering_Bay,EB01,"(61.2,15.4,1875.3),(89.9,43.5,1922.2)"
1603,Engineering_Bay,EB01,"(0,43.5,1875.3),(31.9,59.4,1920.8)"
1604,Power_Bay,PB04,"(0,0,47.4),(75.2,51.5,51.6)"
1605,Storage_Bay,TA01,"(27.6,84.8,551.4),(57.9,110.6,580.9)"
1606,Storage_Bay,TA01,"(57.9,84.8,551.4),(87.7,108.5,588.3)"
1607,Crew_Quarters,CQ01,"(15.3,0,5347.7),(28.8,27.8,5375.7)"
1608,Lab,L04,"(36.9,59.6,100.7),(54.8,81.1,141.2)"
1609,Medical_Bay,EA01,"(25.8,11.2,81.5),(53.1,55.5,115.2)"
1610,Medical_Bay,EA03,"(48.0,38.4,93.9),(64.7,65.2,104.8)"
1611,Engineering_Bay,EB01,"(31.9,43.5,1875.3),(53.4,91.4,1923.2)"
1612,Medical_Bay,EA03,"(64.7,38.4,93.9),(89.7,62.1,123.4)"
1613,Engineering_Bay,EB01,"(53.4,43.5,1875.3),(75.0,86.5,1921.9)"
1614,Power_Bay,PB01,"(0,27.2,23.3),(82.4,77.6,27.7)"
1615,Command_Center,CC01,"(0,38.5,112.0),(34.8,50.3,151.8)"
1616,Engineering_Bay,EB01,"(75.0,43.5,1875.3),(102.7,83.8,1886.0)"
1617,Storage_Bay,TA01,"(0,108.5,551.4),(46.3,121.8,572.7)"
1618,Lab,L04,"(74.0,0,74.0),(117.2,36.0,85.2)"
1619,Power_Bay,PB05,"(0,0,8.5),(43.6,10.6,38.0)"
1620,Command_Center,CC03,"(0,11.8,79.0),(11.0,49.0,106.4)"
1621,Crew_Quarters,CQ01,"(28.8,0,5347.7),(54.2,24.6,5425.2)"
1622,Lab,L04,"(54.8,59.6,100.7),(85.2,87.5,134.4)"
1623,Airlock,A03,"(0,0,96.6),(39.8,43.8,126.0)"
1624,Crew_Quarters,CQ01,"(0,0,5425.2),(28.7,13.0,5439.8)"
1625,Crew_Quarters,CQ01,"(0,0,5439.8),(24.9,10.8,5479.7)"
1626,Sanitation_Bay,SB02,"(32.8,17.9,0),(57.4,46.8,27.0)"
1627,Cockpit,C01,"(0,25.4,90.6),(44.4,50.4,117.1)"
1628,Cockpit,C03,"(43.0,40.1,89.9),(78.9,88.5,101.1)"
1629,Airlock,A01,"(0,77.0,137.3),(25.0,102.0,163.0)"
1630,Airlock,A01,"(25.0,77.0,137.3),(53.2,113.4,157.5)"
1631,Engineering_Bay,EB01,"(0,0,1886.0),(47.1,10.8,1921.8)"
1632,Engineering_Bay,EB01,"(47.1,0,1886.0),(75.1,40.3,1930.6)"
1633,Engineering_Bay,EB01,"(0,40.3,1886.0),(48.2,83.9,1898.1)"
1634,Engineering_Bay,EB01,"(48.2,40.3,1886.0),(59.9,77.0,1922.7)"
1635,Lab,L04,"(117.2,0,74.0),(165.8,38.3,91.5)"
1636,Crew_Quarters,CQ01,"(24.9,0,5439.8),(43.6,42.9,5468.8)"
1637,Medical_Bay,EA03,"(0,0,123.4),(27.9,10.7,170.2)"
1638,Storage_Bay,TA01,"(46.3,108.5,551.4),(81.8,122.6,583.8)"
1639,External_Storage,ES04,"(0,32.3,127.0),(47.1,102.0,131.8)"
1640,Lab,L04,"(85.2,59.6,100.7),(113.2,70.2,127.0)"
1641,Lab,L04,"(0,38.3,74.0),(31.5,83.3,111.6)"
1642,Airlock,A01,"(50.7,82.2,88.4),(100.0,110.0,112.2)"
1643,Engineering_Bay,EB01,"(59.9,40.3,1886.0),(90.2,80.8,1904.9)"
1644,Storage_Bay,TA01,"(0,122.6,551.4),(20.6,135.1,571.8)"
1645,Command_Center,CC03,"(0,0,106.1),(33.6,40.2,136.4)"
1646,Cockpit,C05,"(47.3,0,147.4),(89.7,29.2,181.3)"
1647,Medical_Bay,EA01,"(53.1,11.2,81.5),(63.3,60.1,126.9)"
1648,Crew_Quarters,CQ01,"(0,0,5468.8),(16.4,25.6,5488.2)"
1649,Storage_Bay,TA01,"(20.6,122.6,551.4),(38.4,151.3,576.6)"
1650,Lab,L04,"(113.2,59.6,100.7),(141.5,77.1,119.4)"
1651,Lab,L04,"(141.5,59.6,100.7),(155.2,92.0,141.2)"
1652,Cockpit,C03,"(47.2,0,63.4),(83.3,29.5,111.9)"
1653,Command_Center,CC02,"(54.5,0,89.0),(64.9,25.2,105.7)"
1654,Medical_Bay,EA03,"(27.9,0,123.4),(47.2,43.5,171.4)"
1655,Crew_Quarters,CQ01,"(16.4,0,5468.8),(31.1,24.4,5479.9)"
1656,Crew_Quarters,CQ01,"(31.1,0,5468.8),(43.6,38.7,5481.5)"
1657,Lab,L04,"(155.2,59.6,100.7),(189.8,102.6,128.6)"
1658,Maintenance_Bay,MB04,"(50.2,37.6,69.3),(72.4,61.0,98.5)"
1659,Lab,L04,"(31.5,38.3,74.0),(49.2,76.4,100.9)"
1660,Command_Center,CC01,"(0,0,98.9),(14.0,31.0,141.6)"
1661,Medical_Bay,EA01,"(63.3,11.2,81.5),(97.0,22.3,108.6)"
1662,Medical_Bay,EA01,"(0,22.3,81.5),(32.1,50.8,98.6)"
1663,Storage_Bay,TA01,"(38.4,122.6,551.4),(63.6,134.5,563.1)"
1664,Medical_Bay,EA03,"(47.2,0,123.4),(92.0,28.5,144.3)"
1665,Airlock,A01,"(53.2,77.0,137.3),(81.9,115.9,175.6)"
1666,Maintenance_Bay,MB01,"(77.3,30.4,42.4),(115.9,72.0,74.0)"
1667,Storage_Bay,TA01,"(63.6,122.6,551.4),(74.6,134.1,571.3)"
1668,Crew_Quarters,CQ01,"(0,0,5481.5),(46.4,32.5,5495.9)"
1669,Engineering_Bay,EB01,"(0,0,1904.9),(24.6,34.1,1925.3)"
1670,Greenhouse,G03,"(58.1,18.1,0),(84.4,40.2,13.3)"
1671,Crew_Quarters,CQ01,"(0,0,5495.9),(35.7,13.0,5526.4)"
1672,Life_Support,LS02,"(0,39.2,98.0),(20.4,59.0,112.9)"
1673,Cockpit,C01,"(51.1,32.2,44.7),(87.7,76.2,60.7)"
1674,Cockpit,C01,"(44.4,25.4,90.6),(71.9,42.1,135.5)"
1675,Command_Center,CC03,"(11.0,11.8,79.0),(21.4,61.6,125.4)"
1676,Storage_Bay,TA01,"(74.6,122.6,551.4),(93.5,166.0,563.6)"
1677,Command_Center,CC02,"(64.9,0,89.0),(86.5,33.6,134.0)"
1678,Storage_Bay,TA01,"(0,0,563.6),(17.7,23.8,579.7)"
1679,Airlock,A03,"(0,46.1,87.2),(23.5,89.9,123.8)"
1680,Engineering_Bay,EB01,"(24.6,0,1904.9),(59.1,40.0,1932.0)"
1681,Storage_Bay,TA01,"(17.7,0,563.6),(62.3,44.5,584.8)"
1682,Command_Center,CC02,"(47.1,51.7,59.3),(81.9,95.1,70.8)"
1683,Engineering_Bay,EB01,"(59.1,0,1904.9),(94.3,45.0,1924.4)"
1684,Lab,L04,"(0,0,128.6),(17.1,14.4,142.8)"
1685,Crew_Quarters,CQ01,"(0,0,5526.4),(20.1,13.5,5544.0)"
1686,Lab,L04,"(49.2,38.3,74.0),(64.6,53.9,122.8)"
1687,External_Storage,ES04,"(0,13.6,124.7),(32.6,56.2,147.8)"
1688,Medical_Bay,EA01,"(32.1,22.3,81.5),(53.9,58.7,122.0)"
1689,Engineering_Bay,EB01,"(0,0,1924.4),(22.2,36.2,1961.0)"
1690,Command_Center,CC01,"(34.8,38.5,112.0),(62.0,71.3,126.0)"
1691,Crew_Quarters,CQ01,"(20.1,0,5526.4),(38.6,28.8,5623.1)"
1692,Lab,L04,"(17.1,0,128.6),(54.4,48.7,150.3)"
1693,Sanitation_Bay,SB04,"(99.8,0,0),(120.8,10.8,28.0)"
1694,Storage_Bay,TA01,"(0,44.5,563.6),(12.9,71.9,608.2)"
1695,Crew_Quarters,CQ01,"(0,0,5623.1),(23.9,15.9,5638.7)"
1696,Engineering_Bay,EB01,"(22.2,0,1924.4),(49.2,13.0,1971.8)"
1697,External_Storage,ES02,"(0,0,45.4),(27.3,11.2,60.6)"
1698,Lab,L04,"(64.6,38.3,74.0),(91.2,51.6,101.6)"
1699,Crew_Quarters,CQ01,"(23.9,0,5623.1),(54.7,20.6,5636.6)"
1700,Crew_Quarters,CQ01,"(0,0,5636.6),(35.1,13.8,5662.9)"
1701,Airlock,A03,"(39.8,0,96.6),(79.1,38.9,129.3)"
1702,External_Storage,ES04,"(0,0,131.8),(21.3,42.3,164.9)"
1703,Storage_Bay,TA01,"(12.9,44.5,563.6),(35.1,61.1,578.3)"
1704,Life_Support,LS03,"(73.2,19.0,36.9),(114.7,34.2,60.6)"
1705,Cockpit,C03,"(0,0,101.1),(44.0,28.8,139.8)"
1706,Power_Bay,PB05,"(81.4,0,21.6),(108.8,27.4,68.7)"
1707,Crew_Quarters,CQ01,"(0,0,5662.9),(23.2,19.6,5706.5)"
1708,Medical_Bay,EA03,"(0,28.5,123.4),(18.2,56.8,166.8)"
1709,Crew_Quarters,CQ01,"(23.2,0,5662.9),(71.5,42.8,5686.4)"
1710,Cockpit,C01,"(71.9,25.4,90.6),(100.1,64.4,115.9)"
1711,Crew_Quarters,CQ01,"(0,0,5686.4),(47.9,30.9,5710.8)"
1712,Engineering_Bay,EB01,"(49.2,0,1924.4),(84.5,44.4,1955.6)"
1713,Engine_Bay,NA02,"(69.1,97.9,0),(118.3,122.1,11.4)"
1714,Storage_Bay,TA01,"(35.1,44.5,563.6),(53.1,87.7,588.8)"
1715,Engineering_Bay,EB01,"(0,0,1955.6),(20.5,40.5,1978.3)"
1716,Crew_Quarters,CQ01,"(0,0,5710.8),(28.5,14.4,5726.5)"
1717,Crew_Quarters,CQ01,"(0,0,5726.5),(16.9,24.6,5799.3)"
1718,Crew_Quarters,CQ01,"(16.9,0,5726.5),(66.6,41.2,5767.7)"
1719,Storage_Bay,TA01,"(53.1,44.5,563.6),(65.2,92.1,607.8)"
1720,Crew_Quarters,CQ01,"(0,0,5767.7),(18.7,12.4,5795.8)"
1721,Storage_Bay,TA01,"(65.2,44.5,563.6),(77.6,55.4,601.4)"
1722,Maintenance_Bay,MB04,"(72.4,37.6,69.3),(98.0,80.1,111.7)"
1723,Storage_Bay,TA01,"(77.6,44.5,563.6),(103.7,71.9,591.4)"
1724,Storage_Bay,TA01,"(0,71.9,563.6),(30.6,107.4,583.9)"
1725,Engineering_Bay,EB01,"(20.5,0,1955.6),(30.6,12.7,1973.2)"
1726,Airlock,A01,"(0,110.0,88.4),(22.0,136.3,187.0)"
1727,Storage_Bay,TA01,"(30.6,71.9,563.6),(58.9,90.9,605.5)"
1728,Storage_Bay,TA01,"(58.9,71.9,563.6),(88.6,121.6,597.0)"
1729,Cockpit,C01,"(0,0,60.7),(14.1,41.4,93.5)"
1730,Airlock,A03,"(23.5,46.1,87.2),(37.3,71.4,100.0)"
1731,Storage_Bay,TA01,"(0,0,597.0),(18.0,30.8,639.5)"
1732,Storage_Bay,TA01,"(18.0,0,597.0),(43.2,13.1,642.8)"
1733,Storage_Bay,TA01,"(43.2,0,597.0),(89.4,17.5,627.1)"
1734,Engineering_Bay,EB01,"(30.6,0,1955.6),(49.6,32.9,2001.0)"
1735,Crew_Quarters,CQ01,"(18.7,0,5767.7),(44.6,27.6,5849.3)"
1736,Engineering_Bay,EB01,"(49.6,0,1955.6),(86.3,39.5,1974.2)"
1737,Storage_Bay,TA01,"(0,17.5,597.0),(34.5,62.6,634.1)"
1738,Engineering_Bay,EB01,"(0,39.5,1955.6),(30.4,50.4,2001.8)"
1739,Storage_Bay,TA01,"(34.5,17.5,597.0),(76.2,52.1,611.5)"
1740,Airlock,A01,"(0,115.9,137.3),(42.5,141.5,174.1)"
1741,Cockpit,C01,"(14.1,0,60.7),(35.9,20.1,80.1)"
1742,Medical_Bay,EA01,"(53.9,22.3,81.5),(66.5,55.2,112.6)"
1743,Engineering_Bay,EB01,"(30.4,39.5,1955.6),(68.6,67.0,1976.2)"
1744,Storage_Bay,TA01,"(0,52.1,597.0),(10.6,63.8,608.8)"
1745,Crew_Quarters,CQ01,"(0,0,5849.3),(22.9,23.3,5878.4)"
1746,Engineering_Bay,EB01,"(0,0,1976.2),(42.7,36.7,1999.8)"
1747,Engine_Bay,NA01,"(133.7,0,21.7),(157.9,30.5,33.9)"
1748,Maintenance_Bay,MB02,"(0,0,53.8),(27.0,26.6,64.6)"
1749,Lab,L04,"(91.2,38.3,74.0),(103.8,80.1,113.4)"
1750,Cockpit,C03,"(0,29.5,63.4),(47.1,58.2,85.0)"
1751,Command_Center,CC01,"(14.0,0,98.9),(52.9,15.5,137.0)"
1752,Crew_Quarters,CQ01,"(22.9,0,5849.3),(69.3,19.9,5893.3)"
1753,Command_Center,CC01,"(62.0,38.5,112.0),(103.9,49.1,132.2)"
1754,Storage_Bay,TA01,"(10.6,52.1,597.0),(21.1,75.5,615.4)"
1755,Crew_Quarters,CQ01,"(0,0,5893.3),(27.9,46.7,5939.4)"
1756,Power_Bay,PB03,"(0,0,10.1),(91.6,49.9,12.6)"
1757,Airlock,A03,"(37.3,46.1,87.2),(67.1,67.1,172.9)"
1758,Crew_Quarters,CQ01,"(0,0,5939.4),(47.0,45.6,5956.3)"
1759,Airlock,A03,"(0,38.9,96.6),(20.4,64.6,144.1)"
1760,Storage_Bay,TA01,"(21.1,52.1,597.0),(69.6,79.3,609.2)"
1761,Maintenance_Bay,MB04,"(36.9,43.2,34.6),(50.8,87.1,56.9)"
1762,Engineering_Bay,EB01,"(42.7,0,1976.2),(57.5,18.0,1989.6)"
1763,Lab,L04,"(54.4,0,128.6),(73.9,13.0,157.3)"
1764,Crew_Quarters,CQ01,"(0,0,5956.3),(24.6,17.2,6002.0)"
1765,Engineering_Bay,EB01,"(57.5,0,1976.2),(86.9,18.4,2016.3)"
1766,Sanitation_Bay,SB03,"(14.7,21.7,0),(42.2,49.7,23.1)"
1767,Medical_Bay,EA03,"(18.2,28.5,123.4),(46.2,73.0,147.2)"
1768,Lab,L04,"(103.8,38.3,74.0),(122.0,54.6,86.0)"
1769,Crew_Quarters,CQ01,"(24.6,0,5956.3),(57.5,28.1,5979.6)"
1770,External_Storage,ES02,"(27.3,0,45.4),(47.1,23.1,93.3)"
1771,Storage_Bay,TA01,"(0,79.3,597.0),(30.5,117.4,645.0)"
1772,Engineering_Bay,EB01,"(0,18.4,1976.2),(36.3,57.6,2013.9)"
1773,Crew_Quarters,CQ01,"(0,0,5979.6),(10.7,39.8,5992.9)"
1774,Sanitation_Bay,SB03,"(16.9,20.4,0),(40.5,50.0,13.9)"
1775,Storage_Bay,TA01,"(30.5,79.3,597.0),(77.6,93.1,628.3)"
1776,Storage_Bay,TA01,"(0,93.1,597.0),(18.1,136.2,628.4)"
1777,External_Storage,ES03,"(0,50.3,7.9),(12.2,90.7,37.0)"
1778,Engineering_Bay,EB01,"(36.3,18.4,1976.2),(72.2,54.4,1993.1)"
1779,Power_Bay,PB03,"(46.6,0,4.1),(119.8,99.1,7.6)"
1780,Crew_Quarters,CQ01,"(10.7,0,5979.6),(31.3,22.5,6060.0)"
1781,Airlock,A01,"(22.0,110.0,88.4),(47.4,139.5,173.2)"
1782,Command_Center,CC02,"(0,95.1,59.3),(10.5,121.4,72.7)"
1783,Lab,L04,"(122.0,38.3,74.0),(133.4,83.4,106.3)"
1784,Cockpit,C01,"(0,0,115.9),(11.5,49.0,136.4)"
1785,Medical_Bay,EA01,"(66.5,22.3,81.5),(109.4,59.7,118.1)"
1786,Engineering_Bay,EB01,"(0,0,1993.1),(32.1,34.4,2009.8)"
1787,Storage_Bay,TA01,"(18.1,93.1,597.0),(66.8,135.9,635.6)"
1788,Engineering_Bay,EB01,"(32.1,0,1993.1),(44.1,19.8,2037.8)"
1789,Power_Bay,PB04,"(0,0,51.6),(98.8,93.2,54.5)"
1790,Storage_Bay,TA01,"(0,0,635.6),(32.5,41.1,657.2)"
